,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi
0,0.5793691873550415,0.20019270479679102,2.6417293548583984,0.7431089282035828,0.19392150640487668,1.0850342512130737,0.8874580264091491,-0.11833611130714415,1.6204833984375
1,0.22558549046516418,4.7683901786804785,1.2085574865341187,0.07505947351455688,5.0078392028810175,-0.5039178729057312,0.23528194427490237,2.581170082092284,-0.0806702971458435
2,1.0535893440246582,-0.7897489666938783,-0.38042351603507996,0.36747303605079656,-0.7790539860725402,-1.047094702720642,3.876549243927002,-0.7441192269325257,-0.716158390045166
3,0.3371269106864929,1.5308734178543093,3.015838861465454,0.2259175926446915,3.0619192123413126,-0.5833608508110046,0.11919906735420227,3.135436534881594,-0.9394858479499816
4,1.6634935140609743,-1.1443296670913696,-0.12597998976707458,1.058487057685852,-1.2846797704696657,0.03516929969191551,3.6189639568328853,-1.2123146057128906,-0.43555587530136114
5,1.706061363220215,2.65854597091675,-0.5173765420913696,1.5902131795883179,2.366559982299806,-0.1728578805923462,0.18658007681369781,3.325687646865848,0.5587924122810364
6,0.7654270529747008,0.6270746588706971,0.3165242075920105,0.11793588846921922,0.08983592689037322,-1.882016658782959,0.6356728076934814,0.9066942334175109,0.18017144501209262
7,0.9598009586334229,-0.4939706027507783,-2.041895866394043,0.4195658862590789,-0.34075000882148754,-2.3275630474090576,1.3196324110031128,-0.33152672648429876,-1.5399107933044434
8,1.0893278121948242,-2.716362953186037,2.3315999507904053,0.2195704877376556,-2.2649686336517325,3.0073599815368652,0.1663886457681656,-3.240854024887098,2.8647334575653076
9,1.0944479703903198,-1.3545488119125364,0.7710518836975098,0.5591241717338562,-1.4805989265441892,1.6499277353286743,1.0025296211242676,-1.564536094665527,0.9248162508010864
10,2.157536268234253,-0.7916844487190248,1.5220993757247925,0.6892081499099731,-1.131299376487732,1.1821225881576538,0.7286199331283569,-0.7535763382911681,2.1011803150177
11,0.9796897172927856,-5.380043506621953,-2.218578815460205,0.7783933877944946,-5.311937332153149,-2.7725114822387695,2.371379852294922,-5.147843837737626,-2.6529879570007324
12,2.2543370723724365,3.4839394092559974,-2.4222116470336914,0.17724107205867765,2.8205444812774685,-2.361974000930786,0.17715422809123993,3.746803522109947,-2.654548168182373
13,1.1235480308532715,-5.0070214271547915,1.0011491775512695,3.9173550605773926,-4.6504764556885325,0.7286389470100403,0.7412898540496827,-4.6219339370729,0.664755344390869
